Year,ID,Location,Station,Month,Inches of Precipitation
2002,BARC1,BARSTOW,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,BARC1,BARSTOW,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.14
2002,BARC1,BARSTOW,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,BARC1,BARSTOW,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.4
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.08
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.49
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.02
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.1
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.01
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.07
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,APR,0
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,BEAN2,BEATTY 8N,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.01
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,NOV,1.15
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.22
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.02
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.02
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,APR,0.04
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,JUN,0.02
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.04
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,BIH,BISHOP AP,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.02
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.01
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,DEC,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.2
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,APR,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.06
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,DEVC1,DEATH VALLEY,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,OCT,1.16
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,NOV,
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,DEC,4.4
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,JAN,2.02
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.94
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,MAR,1.52
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,APR,1.2
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.42
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0.42
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.27
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0.22
2002,ELLC1,ELLERY LAKE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.87
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.22
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,NOV,1.6
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,DEC,1.21
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.98
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.42
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.7
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,APR,0.01
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.06
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,FMTC1,FAIRMONT,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,OCT,1.08
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,NOV,3.37
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,DEC,5.33
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,JAN,2.65
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,FEB,1.3
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,MAR,1.18
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,APR,1.62
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.66
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0.36
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.42
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0.17
2002,GEMC1,GEM LAKE,MOJAVE...MONO LAKE...SALTON SEA,SEP,
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,NOV,1.07
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.23
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,MAR,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,APR,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.08
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,HEEC1,HAIWEE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.89
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.4
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.01
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.08
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,APR,0.2
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.02
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,INDC1,INDEPENDENCE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.01
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.26
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.43
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,DEC,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,MAR,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,APR,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,INYC1,INYOKERN-KERN CO. FD,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.01
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,DEC,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,MAR,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,APR,0.01
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,IPL,IMPERIAL,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.03
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.94
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,NOV,1.8
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,DEC,2.6
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.98
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.27
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,MAR,1.15
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,APR,0.59
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.35
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,JUN,0.08
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.08
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,AUG,0.08
2002,LASC1,LAKE SABRINA,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.48
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.25
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,NOV,1.79
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,DEC,1.39
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.25
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.31
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,MAR,1.11
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,APR,0.4
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.4
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,JUN,0.02
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.83
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,LEVC1,LEE VINING,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.45
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,NOV,1.85
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,DEC,1.37
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,JAN,1.86
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.53
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,MAR,2.4
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,APR,0.33
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.41
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,LKAC1,LAKE ARROWHEAD F.S.,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.79
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.3
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.21
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.15
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,APR,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,MOJC1,MOJAVE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.15
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.3
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.13
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,MAR,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,APR,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,NID,CHINA LAKE ARMITAGE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.05
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.04
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.06
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.03
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,MAR,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,APR,0.01
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,NLDC1,NILAND,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.76
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.17
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.75
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.47
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.49
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.05
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.14
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,APR,0.04
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.02
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,PMDC1,PALMDALE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,NOV,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.11
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,JAN,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,MAR,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,APR,0.1
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,PSP,PALM SPRINGS,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.09
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,OCT,0.21
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.99
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.24
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.58
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.03
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.13
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,APR,0.08
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,MAY,0.05
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,RANC1,KERN COUNTY FD,MOJAVE...MONO LAKE...SALTON SEA,SEP,0
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,OCT,1.08
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,NOV,2.93
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,DEC,3.4
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,JAN,1.6
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,FEB,0.46
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,MAR,1.54
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,APR,1.06
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,JUN,
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,JUL,0.25
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,AUG,0.15
2002,SOUC1,SOUTH LAKE,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.5
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,OCT,0
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,NOV,0.01
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,DEC,0.46
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,JAN,0.04
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,FEB,0
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,MAR,0.12
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,APR,0.14
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,MAY,0
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,JUN,0
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,JUL,0
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,AUG,0
2002,TYEC1,TWENTYNINE PALMS,MOJAVE...MONO LAKE...SALTON SEA,SEP,0.02
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,OCT,0.32
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,NOV,1
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,DEC,0.96
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,JAN,0.55
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,FEB,0.7
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,MAR,0.7
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,APR,0.64
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,MAY,0.6
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,JUN,0.66
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,JUL,0
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,AUG,0.04
2002,B23,BATTLE MOUNTAIN,HUMBOLDT,SEP,0.58
2002,BOWN2,BEOWAWE,HUMBOLDT,OCT,0.15
2002,BOWN2,BEOWAWE,HUMBOLDT,NOV,1.29
2002,BOWN2,BEOWAWE,HUMBOLDT,DEC,1.09
2002,BOWN2,BEOWAWE,HUMBOLDT,JAN,0.74
2002,BOWN2,BEOWAWE,HUMBOLDT,FEB,0.97
2002,BOWN2,BEOWAWE,HUMBOLDT,MAR,0.51
2002,BOWN2,BEOWAWE,HUMBOLDT,APR,0.97
2002,BOWN2,BEOWAWE,HUMBOLDT,MAY,0.57
2002,BOWN2,BEOWAWE,HUMBOLDT,JUN,0.43
2002,BOWN2,BEOWAWE,HUMBOLDT,JUL,0
2002,BOWN2,BEOWAWE,HUMBOLDT,AUG,0
2002,BOWN2,BEOWAWE,HUMBOLDT,SEP,0.55
2002,DTHN2,DEETH,HUMBOLDT,OCT,0
2002,DTHN2,DEETH,HUMBOLDT,NOV,1.67
2002,DTHN2,DEETH,HUMBOLDT,DEC,1.9
2002,DTHN2,DEETH,HUMBOLDT,JAN,1.3
2002,DTHN2,DEETH,HUMBOLDT,FEB,0.25
2002,DTHN2,DEETH,HUMBOLDT,MAR,0.07
2002,DTHN2,DEETH,HUMBOLDT,APR,1.98
2002,DTHN2,DEETH,HUMBOLDT,MAY,1.14
2002,DTHN2,DEETH,HUMBOLDT,JUN,0.29
2002,DTHN2,DEETH,HUMBOLDT,JUL,0
2002,DTHN2,DEETH,HUMBOLDT,AUG,0
2002,DTHN2,DEETH,HUMBOLDT,SEP,0.83
2002,EKO,ELKO,HUMBOLDT,OCT,0.03
2002,EKO,ELKO,HUMBOLDT,NOV,1.62
2002,EKO,ELKO,HUMBOLDT,DEC,1.61
2002,EKO,ELKO,HUMBOLDT,JAN,0.54
2002,EKO,ELKO,HUMBOLDT,FEB,0.47
2002,EKO,ELKO,HUMBOLDT,MAR,0.62
2002,EKO,ELKO,HUMBOLDT,APR,1.6
2002,EKO,ELKO,HUMBOLDT,MAY,0.87
2002,EKO,ELKO,HUMBOLDT,JUN,0.45
2002,EKO,ELKO,HUMBOLDT,JUL,0.03
2002,EKO,ELKO,HUMBOLDT,AUG,0.01
2002,EKO,ELKO,HUMBOLDT,SEP,1.07
2002,GIBN2,GIBBS RANCH,HUMBOLDT,OCT,0.1
2002,GIBN2,GIBBS RANCH,HUMBOLDT,NOV,2.39
